Timestamp,Linear Velocity,Angular Velocity,Right Wheel Vel,Left Wheel Vel
1743029506.1639225,0.0,0.0,0.0,0.0
1743029506.2026522,0.0,0.0,0.0,0.0
1743029506.2251408,0.0,0.0,0.0,0.0
1743029506.24232,0.0,0.0,0.0,0.0
1743029506.2573853,0.0,0.0,0.0,0.0
1743029506.2926764,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.3064668,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.3250084,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.3472064,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.3644671,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.3772495,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.3971179,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.4216456,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.4307113,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.4464083,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.472714,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.504646,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.5239034,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.540513,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.5475323,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.5692127,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.5874887,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.5936942,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.6097362,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.633295,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.638194,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.6516855,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.669245,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.67638,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.6987445,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.718079,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.7264693,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.7450886,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.763521,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.7876608,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.8270824,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.8503268,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.8593216,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.8731458,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.8907366,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.8989587,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.9182227,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.9359012,0.1,0.0,4.878048780487805,4.878048780487805
