Timestamp,Linear Velocity,Angular Velocity,Right Wheel Vel,Left Wheel Vel
1743029506.5045137,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.523755,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.5405123,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.547514,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.562628,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.587693,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.5935261,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.609413,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.633131,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.6383274,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.651162,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.669245,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.67638,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.6985068,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.718079,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.7264225,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.744525,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.7636495,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.7876818,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.8252633,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.8499959,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.8595119,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.872629,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.890716,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.8988557,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.918159,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.935982,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.9405746,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.9563296,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.975829,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.981932,0.1,0.0,4.878048780487805,4.878048780487805
1743029506.998657,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.0223546,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.0302682,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.0429575,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.0612283,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.070605,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.1033602,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.1206024,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.129639,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.1463037,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029507.1707444,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029507.1815917,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029507.1990714,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029507.2239647,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029507.2326193,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029507.2453766,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029507.26441,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.2723966,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.2947626,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.3122416,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.3204443,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.3364296,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.3550658,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.3646593,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.3854127,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.4171004,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.4468331,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.4629545,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.4820821,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.490963,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.512494,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.5307207,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.5378597,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.5549223,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.5738642,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.5821016,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.5999057,0.1,0.0,4.878048780487805,4.878048780487805
1743029507.623933,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029507.632971,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029507.6541607,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029507.6830096,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029507.691217,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029507.7404423,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029507.778332,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029507.785037,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029507.7994487,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029507.837926,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029507.842659,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029507.8604581,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029507.8859282,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029507.891008,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029507.9043677,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029507.9276085,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029507.933766,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029507.9569163,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029507.9789042,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029507.9815047,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029507.9924717,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029508.0271587,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.064869,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.0883503,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.1163821,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.1182878,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.125392,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.1535501,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.1556823,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.1732326,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.1971943,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.1989129,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.207911,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.2126298,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.2356124,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.2527363,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.2751398,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.2803109,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.2911284,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.3106117,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.3366947,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.36958,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.3757424,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.3944783,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.4042892,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.4335458,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.4361875,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.4513664,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.4737353,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.4778917,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.4882622,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.5063014,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.5104563,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.5299652,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.5480242,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.5529764,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.5680842,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029508.5935,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029508.6019228,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029508.6192765,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029508.6537585,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029508.686522,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029508.7023613,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029508.7246342,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029508.730722,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029508.7517798,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029508.7732844,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029508.7793393,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029508.7952359,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029508.8169324,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029508.8217564,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029508.8394058,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029508.864304,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029508.8692324,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029508.8828874,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029508.903573,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029508.9095995,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029508.9328508,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.962559,0.1,0.0,4.878048780487805,4.878048780487805
1743029508.993848,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.0034926,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.0408833,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.0447438,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.0618649,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.1237965,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.129661,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.1378589,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.1806293,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.1843514,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.203739,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.2269425,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.2286515,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.2368047,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.2664437,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.318473,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.342076,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.3663487,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.3767705,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.391485,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.4158328,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.4206524,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.4417648,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.4637945,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.4688854,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.478445,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.5143275,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.5183887,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.53764,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.5630162,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.5674067,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.6179583,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.6493394,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.6544473,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.6757038,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.698161,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.7026713,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.717778,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.7434359,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.7482765,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.767508,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.7928984,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.7980752,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.8114724,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.8356864,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.8403945,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.8629725,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.8838372,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.8881156,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.9408624,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.9727106,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.9770572,0.1,0.0,4.878048780487805,4.878048780487805
1743029509.9976578,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.0251193,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.0299382,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.0437064,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.0689669,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.0737488,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.0961719,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.1164162,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.1186657,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.1264708,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.1627274,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.1646585,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.179709,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.2013862,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.2035215,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.253931,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.294713,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.301131,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.3203998,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.3405695,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.3449914,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.3547215,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.394123,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.3995867,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.4187458,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.4463735,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.4512668,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.4668179,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.4887009,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.4940357,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.5164359,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.537954,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.5823114,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.5955553,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.625423,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.6303468,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.651445,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.6775947,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029510.6817825,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029510.6964548,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029510.7179155,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029510.723441,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029510.7482285,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029510.7709343,0.1,-4.0,-0.6829268292682926,10.439024390243903
1743029510.7765288,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.7913911,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.8147752,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.8164117,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.8323476,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.854373,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.895691,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.9026601,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.9314802,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.9335835,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.9521172,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.9761405,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.9813614,0.1,0.0,4.878048780487805,4.878048780487805
1743029510.9890442,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.0228288,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.0244029,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.041419,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.0660558,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.0689232,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.0765302,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.08272,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.1052196,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.1230826,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.1406267,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.164267,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.1923368,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.2055962,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.2243223,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.2425978,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.264586,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.2680073,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.2747304,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.3030972,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.3050108,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.323736,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.3438337,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.3481534,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.3587866,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.390517,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.3932688,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.4126217,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.4366395,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.4424324,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.4700136,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.4888527,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.4935467,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.5167727,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.5413115,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.5479367,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.5618489,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.586434,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.5918322,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.6134183,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.6384158,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.6436229,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.6591582,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.682484,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.6888847,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.7109435,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.735058,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.7418308,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.759915,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.7990007,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.8033326,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.8233054,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.8516145,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.8579004,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.869526,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.8936925,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.9001763,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.9247515,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.947622,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.9499478,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.9642484,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.9931598,0.1,0.0,4.878048780487805,4.878048780487805
1743029511.9985518,0.1,0.0,4.878048780487805,4.878048780487805
1743029512.0162568,0.1,0.0,4.878048780487805,4.878048780487805
1743029512.0405967,0.1,0.0,4.878048780487805,4.878048780487805
